;sentiscore_average;sentiment_Textblob;textfile;journal;text_id
69;0.028868248459990694;0.04288446516154989;10186_1814_BA_20_1;BA;10186
70;0.042211250997987455;0.02727963856238158;10186_1814_CR_20_2;CR;10186
71;0.088943962007761;0.0;10186_1814_CR_20_3;CR;10186
72;0.021979664683273052;0.025317604831767416;10186_1814_CR_20_4;CR;10186
73;0.03329994330091796;0.042474851986000546;10186_1814_MR_20_5;MR;10186
74;-0.004443537255495871;0.019138724283686646;10188_1809_CR_21_1;CR;10188
75;0.002809080314050077;0.025809206865449;10188_1809_CR_21_2;CR;10188
76;0.01829764606402769;0.14798002344877345;10188_1809_FL_21_3;FL;10188
77;0.00431313765178388;0.04332670401566788;10188_1809_MR_21_4;MR;10188
78;0.025432881924656797;0.018341747435396804;10188_1809_MR_21_5;MR;10188
79;-0.0003111817719657866;0.09527286124213223;10196_1805_CR_29_1;CR;10196
80;0.0020902977215763556;0.03414994837651546;10200_1859_ATH_284;ATH;10200
81;0.0009830800184258321;0.023615007779230656;10201_1876_ATH_14;ATH;10201
82;-0.020024973634893594;0.03461061507936508;10201_1876_ATH_143;ATH;10201
83;0.007435573702999892;0.022537023096546885;10201_1876_ATH_160;ATH;10201
84;0.017462127356218802;0.0018689118076321016;10201_1876_ATH_327;ATH;10201
85;-0.0005822924400755713;0.030632378075909763;10201_1876_ATH_461;ATH;10201
86;-0.009751940043032195;0.0006602028923457495;10201_1876_ATH_593;ATH;10201
87;0.02494166321448125;0.006067153011597458;10201_1876_ATH_762;ATH;10201
88;-0.017028408762891457;0.030810402820015383;10202_1866_ATH_828;ATH;10202
89;0.006497452038967769;0.0182130159247451;10204_1871_ATH_713;ATH;10204
90;-0.048413654715299966;0.040918949877269656;10206_1863_ATH_46;ATH;10206
91;-0.026260420657566026;0.03749363338032217;10208_1861_ATH_464;ATH;10208
92;0.0011541884997368955;0.048861120550085936;10210_1860_ATH_467;ATH;10210
93;-0.02802207584187349;0.004090909090909091;10212_1795_CR_20_1;CR;10212
94;0.004814286957197408;0.06902173913043479;10212_1795_MR_20_2;MR;10212
95;-0.017061619780405244;0.03771826573011918;10223_1910_ATH_696;ATH;10223
96;-0.05758719164713369;0.027804900886436675;10224_1907_ATH_600;ATH;10224
97;-0.013465651197666299;0.01364185655961972;10240_1848_ATH_1050;ATH;10240
98;-0.0017127458506473584;0.0035609098902718954;10241_1855_ATH_403;ATH;10241
99;0.007184921028778981;0.00698767275068694;10242_1853_ATH_76;ATH;10242
100;-0.030020724457379924;0.020825618108226803;10244_1866_ATH_295;ATH;10244
101;-0.028831549310434378;0.04819647119814232;10247_1886_ATH_485;ATH;10247
102;-0.011407213073123833;0.06710141002007029;10249_1891_ATH_601;ATH;10249
103;0.026921705466138285;0.026059189770924467;10250_1889_ATH_126;ATH;10250
104;-0.02946170100129167;0.006334078626859377;10251_1893_ATH_667;ATH;10251
105;-0.009542306151683805;0.02798652447089947;10252_1884_ATH_820;ATH;10252
106;0.018496166744945513;0.07109829222815493;10253_1794_CR_23_1;CR;10253
107;0.014403477811235157;0.022267486683487527;10253_1794_MR_23_2;MR;10253
108;0.04765378409065306;0.05750000000000001;10255_1799_CR_42_1;CR;10255
109;0.04204151966841891;0.015384615384615385;10255_1799_MR_42_2;MR;10255
110;-0.04952346460420543;-0.005052410824469647;10259_1897_ATH_743;ATH;10259
111;-0.002684196795436793;0.043357853575863796;10262_1885_ATH_568;ATH;10262
112;0.0012292915721163844;0.0180894572890236;10265_1873_ATH_ 820;ATH;10265
113;-0.02128987031220634;0.02189226443602223;10266_1871_ATH_398;ATH;10266
114;-0.0014427984062407384;0.014805783314071015;10267_1874_ATH_747;ATH;10267
115;-0.02989312093775123;-0.010693462958908065;10270_1895_ATH_709;ATH;10270
116;-0.01038008812495682;0.02373460863929349;10272_1892_ATH_49;ATH;10272
117;-0.03079284970475768;0.05244710124879299;10274_1886_ATH_711;ATH;10274
118;-0.026476320864131944;0.012226930330161753;10275_1878_ATH_654;ATH;10275
119;8.477792522405955e-05;0.01071834234286591;10279_1872_ATH_748;ATH;10279
120;0.040296398251528094;0.00949074074074074;10280_1796_CR_50_1;CR;10280
121;0.001042942373850752;0.043750000000000004;10280_1796_MR_50_2;MR;10280
122;-0.04200476088250677;-0.011842105263157893;10290_1792_CR_38_1;CR;10290
123;-0.011671158671219942;0.01104497354497355;10290_1792_MR_38_2;MR;10290
124;0.009487156415286059;0.026178528502747246;10291_1794_CR_29_1;CR;10291
125;0.013840687467250309;0.03356206997511346;10291_1794_MR_29_2;MR;10291
126;-0.00933013305766508;0.02448165869218501;10294_1791_CR_41_1;CR;10294
127;-0.006789747678337437;0.0648945498945499;10294_1791_MR_41_2;MR;10294
128;-0.010685052491340136;-0.007440476190476189;10295_1796_CR_57_1;CR;10295
129;0.04199091603125756;0.050894383394383395;10295_1796_MR_57_2;MR;10295
130;-0.03287100692583716;0.012827217700729606;10296_1902_ATH_375;ATH;10296
131;-0.006121282282249304;0.03602105373439384;10297_1903_ATH_714;ATH;10297
132;0.01644733437892579;0.027075962770753227;10299_1886_ATH_323;ATH;10299
133;-0.036391009384737306;0.014729128385075304;10302_1902_ATH_346;ATH;10302
134;0.017635925227830543;0.045401259224845184;10315_1914_ATH_875;ATH;10315
135;0.017635925227830543;0.045401259224845184;10317_1914_ATH_875;ATH;10317
136;0.0366816253831142;0.06260028789520623;10321_1862_ATH_492;ATH;10321
137;-0.010605525442221484;0.030179322078481747;10323_1835_ATH_376;ATH;10323
138;-0.015397592548654492;0.06875453287619089;10344_1901_ATH_552;ATH;10344
139;-0.014154612595410053;0.04329420066191666;10361_1894_ATH_766;ATH;10361
140;0.023201303324222475;0.06099809783707662;10367_1902_ATH_447;ATH;10367
141;-0.019216646519245047;0.045075053442117693;10382_1892_ATH_496;ATH;10382
142;-0.015036043973067993;0.04745546361168234;10389_1913_ATH_668;ATH;10389
143;-0.10789530995336884;0.007042390831637361;10395_1912_ATH_614;ATH;10395
144;-0.03308277614613337;-0.0035304307960557953;10396_1911_ATH_217;ATH;10396
145;-0.0063531057541365505;0.008407197902811938;10401_1872_ATH_13;ATH;10401
146;-0.0232112372845355;0.005719929225978832;10410_1865_ATH_16;ATH;10410
147;-0.000493376673185797;0.015441949883113216;10413_1906_ATH_156;ATH;10413
148;0.010806041003929241;0.009000000000000001;10415_1796_CR_63_1;CR;10415
149;-0.01411307440587845;0.020652173913043474;10415_1796_MR_63_2;MR;10415
150;-0.00803545588964425;0.01799430224153819;10416_1864_ATH_644;ATH;10416
151;-0.037473397484098114;0.04767321776098623;10417_1865_ATH_810;ATH;10417
152;-0.004990639614350083;0.029556321792266017;10418_1863_ATH_79;ATH;10418
153;-0.043232744652635775;0.029509483832468344;10420_1858_ATH_580;ATH;10420
154;-0.0036194245688227133;0.025406867959070618;10421_1868_ATH_12;ATH;10421
155;-0.028854508098798023;0.023169235883186052;10422_1879_ATH_755;ATH;10422
156;0.013810904068999328;0.021196847507331376;10424_1913_ATH_225;ATH;10424
157;0.01415023436873323;0.0684065934065934;10425_1771_CR_46_1;CR;10425
158;0.02348093533267577;0.026785714285714284;10425_1771_MR_46_2;MR;10425
159;0.027388758721416107;0.03775231165033796;10432_1895_ATH_896;ATH;10432
160;-0.01629092097247982;0.0180621243630249;10435_1839_ATH_254;ATH;10435
161;-0.016924673735354133;0.041138075501929994;10437_1894_ATH_418;ATH;10437
162;2.516844805752609e-05;0.04643172771680339;10439_1879_ATH_555;ATH;10439
163;0.01840515807105991;0.03522993462177191;10441_1886_ATH_109;ATH;10441
164;0.04665481394429579;0.02583990795529257;10443_1888_ATH_402;ATH;10443
165;0.012295823020684316;0.01747110346673216;10444_1894_ATH_537;ATH;10444
166;0.024968446584551853;-0.016805772570932753;10446_1903_ATH_653;ATH;10446
167;0.015212124924992562;0.026999217399159826;10447_1808_CR_81_1;CR;10447
168;0.007039536264236773;0.021727772759342043;10447_1808_MR_81_2;MR;10447
169;0.03810971298565467;0.0;10447_1808_MR_81_3;MR;10447
170;-0.0064672397769336976;0.03162803578812351;10450_1896_ATH_832;ATH;10450
171;-0.021803240804896543;0.010449162149833631;10451_1894_ATH_712;ATH;10451
172;-0.02303200990809501;0.04225819115524998;10453_1914_ATH_15;ATH;10453
173;0.04656816387424336;-0.0012618010167029785;10454_1906_ATH_510;ATH;10454
174;-0.018364551695039824;0.00736842105263158;10455_1906_ATH_653;ATH;10455
175;-0.0004028269314273644;0.04696190153693056;10456_1899_ATH_653;ATH;10456
176;-0.021668974756568673;0.09602272727272727;10457_1901_ATH_733;ATH;10457
177;0.028505550133541006;0.01522479333781786;10465_1866_ATH_12;ATH;10465
178;0.0019294459922277925;0.046227557376137506;10466_1876_ATH_851;ATH;10466
179;0.0032442590313746765;0.017815309123588523;10470_1805_CR_58_1;CR;10470
180;0.005605414509773256;0.20892857142857144;10470_1805_FL_58_2;FL;10470
181;0.03778908476863576;0.0351438492063492;10470_1805_FL_58_3;FL;10470
182;0.014301926872087674;0.03480115370740371;10470_1805_FL_58_4;FL;10470
183;0.056785475282078175;0.056730248917748916;10470_1805_MR_58_5;MR;10470
184;-0.06166356941633259;-0.0026780120456070086;10471_1801_CR_56_1;CR;10471
185;-0.11353328006549014;-0.04591836734693877;10471_1801_FL_56_2;FL;10471
186;-0.009954525063526759;0.024513064640218046;10471_1801_MR_56_3;MR;10471
187;-0.08606151949821246;-0.009077380952380953;10472_1793_CR_31_1;CR;10472
188;0.024390877723779993;0.046090525172337554;10473_1831_ATH_146;ATH;10473
189;0.027840007048059376;0.015188341429195661;10474_1816_BA_49_1;BA;10474
190;0.01659359503804926;0.0018405228749764418;10474_1816_CR_49_2;CR;10474
191;-0.03188816022051489;0.011105019493177389;10474_1816_MR_49_3;MR;10474
192;-0.015263183326768579;0.04515086206896552;10478_1803_CR_59_1;CR;10478
193;0.0017464351360642991;0.010999999999999998;10478_1803_FL_59_2;FL;10478
194;0.002554001849695887;0.013298487227058658;10478_1803_MR_59_3;MR;10478
195;-0.024008722668365824;0.004807841614906832;10483_1797_CR_70_1;CR;10483
196;-0.006329046678211951;0.025272108843537422;10483_1797_MR_70_2;MR;10483
197;0.006462927299381358;0.0373143924689441;10484_1791_CR_58_1;CR;10484
198;-0.013700922486734473;-0.0049656593406593435;10484_1791_MR_58_2;MR;10484
199;-0.02083820122060103;0.02944117647058823;10485_1794_CR_47_1;CR;10485
200;-0.029048623922894038;0.02121320643642072;10485_1794_MR_47_2;MR;10485
201;0.0029163983811108327;0.00886905518096389;10486_1863_ATH_875;ATH;10486
202;-0.016393132889946385;0.0005979757141784429;10487_1856_ATH_990;ATH;10487
203;-0.005911983097028408;0.009213109802762206;10501_1815_BA_44_1;BA;10501
204;-0.0414777123795595;0.015299433107064804;10501_1815_CR_44_2;CR;10501
205;-0.01710306667839536;0.009839044227076751;10501_1815_MR_44_3;MR;10501
206;0.019037767690149747;0.030644912056433438;10505_1816_BA_53_1;BA;10505
207;-0.010240784837678088;0.011204143232355999;10505_1816_CR_53_2;CR;10505
208;-0.0361386963475083;0.012517498953059304;10505_1816_MR_53_3;MR;10505
209;-0.008210176659843943;0.015997774121505066;10511_1816_CR_52_1;CR;10511
210;-0.011306355258023084;0.01421696611065494;10511_1816_MR_52_2;MR;10511
211;0.006748927293407817;0.006181217880234849;10513_1816_BA_53_1;BA;10513
212;0.00965372818947259;0.007411655778623864;10513_1816_CR_53_2;CR;10513
213;-0.02184037906300384;0.005011626504758424;10513_1816_MR_53_3;MR;10513
214;-0.021150313442336185;0.004254825428572465;10523_1814_CR_54_1;CR;10523
215;0.006070539238369656;0.024447744226755923;10523_1814_MR_54_2;MR;10523
216;0.007121739599942452;0.009273504273504273;10537_1791_CR_68_1;CR;10537
217;0.0469549907449012;0.056802721088435364;10537_1791_MR_68_2;MR;10537
218;-0.027014676591495358;-0.021963585434173667;10539_1793_CR_39_1;CR;10539
219;0.009695653095812265;0.06363008971704624;10539_1793_MR_39_2;MR;10539
220;-0.042985032948975765;0.06394959207459207;10541_1771_CR_53_1;CR;10541
221;-0.06913862934258456;0.016666666666666666;10541_1771_MR_53_2;MR;10541
222;-0.016596220259667043;0.04866775158339198;10545_1889_ATH_284;ATH;10545
223;-0.013206590388728338;0.034896324975558383;10547_1894_ATH_738;ATH;10547
224;-0.03609091309308435;0.09182759138138014;10548_1912_ATH_278;ATH;10548
225;0.0015917110277279853;0.035970540774891424;10549_1912_ATH_473;ATH;10549
226;-0.02381630844052356;0.04559065320555445;10553_1886_ATH_197;ATH;10553
227;0.016596346449026824;0.056204422352495356;10556_1889_ATH_519;ATH;10556
228;0.022056613184323386;0.04210758377425044;10557_1884_ATH_150;ATH;10557
229;-0.005875861477451471;0.02010086031880993;10558_1896_ATH_673;ATH;10558
230;-0.004238513359698593;0.023369382996940538;10559_1883_ATH_700;ATH;10559
231;-0.011608682074842764;0.024722079820764027;10560_1885_ATH_725;ATH;10560
232;0.0012549757995445564;0.021267630421902037;10561_1894_ATH_450;ATH;10561
233;-0.04478899235603128;0.030145192526771475;10562_1897_ATH_835;ATH;10562
234;0.017043812794616538;0.02519270645035639;10569_1848_ATH_1099;ATH;10569
235;-0.01640036987370149;0.04427974128853397;10570_1848_ATH_794;ATH;10570
236;-0.017927876059224624;0.02753927018024763;10572_1904_ATH_546;ATH;10572
237;0.00620552699888522;0.01712255939987836;10574_1857_ATH_689;ATH;10574
238;0.03475358604503303;0.03694280201364887;10575_1865_ATH_305;ATH;10575
239;0.012569572383545743;0.037148485536307854;10577_1872_ATH_527;ATH;10577
240;0.014517602634605964;0.045655580990697456;10578_1855_ATH_107;ATH;10578
241;0.046940179384012404;0.06392811909452775;10579_1875_ATH_851;ATH;10579
242;-0.0002696981508464899;0.046191288170893435;10581_1888_ATH_395;ATH;10581
243;-0.0009280634354299602;0.017072770961374842;10582_1905_ATH_519;ATH;10582
244;-0.019977598946052156;0.062288296498822816;10583_1909_ATH_456;ATH;10583
245;-0.040820978175468065;0.05790426587301588;10589_1901_ATH_807;ATH;10589
246;-0.04474505846846736;0.009502377511012381;10592_1896_ATH_615;ATH;10592
247;0.0023786841770945116;0.024516540558207223;10594_1911_ATH_123;ATH;10594
248;0.010914132302417829;0.03033090984654369;10599_1914_ATH_652;ATH;10599
249;0.006893009199921028;0.045117586117586116;10600_1909_ATH_312;ATH;10600
250;0.007170668697673285;-0.031102543290043288;10601_1891_ATH_824;ATH;10601
251;-0.0020086812872498736;-0.03261904761904762;10602_1788_CR_78_1;CR;10602
252;-0.013470557401374776;0.04023268398268398;10602_1788_MR_78_2;MR;10602
253;-0.007486498248227943;0.027305420648694283;10604_1856_ATH_420;ATH;10604
