;sentiscore_average;sentiment_Textblob;textfile;journal;text_id
69;-0.030837485445173562;0.039080575678778505;20115_1892_BLU_808;BLU;20115
70;-0.025096868104128926;0.02740069111193142;20116_1892_BLU_179;BLU;20116
71;0.033589069760770814;-0.013115413393191167;20117_1881_BLU_53;BLU;20117
72;0.0039681043812708336;-0.013205876251680562;20119_1882_BLU_105;BLU;20119
73;0.015375784626880567;0.04832339690960381;20119_1882_DL_375;DL;20119
74;0.03082824777606091;0.0869320904462414;20120_1902_DL_823;DL;20120
75;0.03745373935804447;0.0020332151841190066;20124_1895_BLU_315;BLU;20124
76;-0.004928209959888241;0.027043774938511775;20126_1846_BLU_1099;BLU;20126
77;-0.011742265290143189;0.020551757238201258;20132_1801_ALZ_1;ALZ;20132
78;-0.011955197828932937;-0.014816471190640975;20133_1822_ALZ_793;ALZ;20133
79;-0.0003798811293641291;0.035568838087503246;20133_1822_MGS_26;MGS;20133
80;0.002944124026981517;0.011328914501530363;20135_1810_ALZ_1;ALZ;20135
81;0.002070044532897083;-0.0006587714616734225;20138_1844_MGS_437;MGS;20138
82;-0.004314592934198802;0.039860560410908435;20141_1843_MGS_227;MGS;20141
83;-0.01971224959053292;0.008914929759787313;20144_1849_MGS_183;MGS;20144
84;-0.02475868538150263;-0.0032866974462543662;20146_1842_MGS_379;MGS;20146
85;0.009580835247822493;0.0438944362410924;20153_1833_MGS_25;MGS;20153
86;-0.037874217393138045;-0.0012115850246102347;20156_1838_BLU_863;BLU;20156
87;-0.0032729775465940797;-0.019361355645886147;20157_1835_BLU_1337;BLU;20157
88;-0.01416300693420577;0.004283276862912273;20157_1835_MGS_369;MGS;20157
89;0.011044590128096745;0.018251467643964847;20159_1841_BLU_399;BLU;20159
90;0.0015606691706261497;0.028367795279213202;20163_1826_ALZ_795;ALZ;20163
91;0.009449379167775468;0.050826187918664424;20163_1826_BLU_453;BLU;20163
92;-0.03703168251016895;0.03786274822080449;20163_1826_MGS_401_1;MGS;20163
93;-0.038403894470797645;0.06808497460671374;20163_1826_MGS_401_2;MGS;20163
94;-0.04661219424402662;0.044871794871794865;20163_1828_ALZ_624;ALZ;20163
95;0.006966319179912715;0.013296269085742768;20170_1898_BLU_556;BLU;20170
96;-0.025848837239204572;-0.03172089947089947;20172_1893_BLU_537;BLU;20172
97;0.012669734856289586;0.025273004579891397;20174_1812_ALZ_501;ALZ;20174
98;0.012687612678559999;-0.019802360776044983;20185_1863_BLU_847;BLU;20185
99;-0.008376955269316377;0.018252898326656088;20188_1794_ALZ_509;ALZ;20188
100;-0.008117170955103035;0.0020225267313776587;20188_1847_MGS_76;MGS;20188
101;-0.006409955609996103;0.028842434943115017;20190_1820_MGS_169;MGS;20190
102;0.029727082218141104;0.05622206151980937;20194_1821_ALZ_205;ALZ;20194
103;0.00722006859407283;0.03882337901333358;20196_1820_MGS_45;MGS;20196
104;-0.019416837124680356;0.041344078626495584;20196_1822_ALZ_105;ALZ;20196
105;-0.0016507278056978494;0.03017193609386879;20201_1822_MGS_237;MGS;20201
106;-0.00012195806010723175;0.04155770155770156;20203_1819_MGS_217;MGS;20203
107;-0.02788195540102161;0.04253968253968254;20204_1815_ALZ_293;ALZ;20204
108;0.0766853750461624;0.04666666666666666;20208_1815_ALZ_293;ALZ;20208
109;-0.06836184859275818;0.2;20208_1816_MGS_17;MGS;20208
110;0.0023585258051753086;-0.04845102813852812;20209_1817_ALZ_596;ALZ;20209
111;0.07825614201525846;-0.11555944055944056;20212_1908_DL_393;DL;20212
112;0.029209599830962794;0.019638350341127635;20215_1847_MGS_113;MGS;20215
113;-0.01889888095272585;-0.014909836658557885;20216_1889_DL_1906;DL;20216
114;0.04323382758431965;-0.03138401559454191;20217_1833_MGS_68;MGS;20217
115;0.027257924820815318;0.02272489289237082;20220_1854_MGS_123;MGS;20220
116;0.026229772137972146;0.047174819993979426;20221_1838_BLU_1395;BLU;20221
117;0.04017075440887148;-0.005116570891971963;20224_1894_BLU_235;BLU;20224
118;-0.01810844752883415;0.040446928815880336;20242_1887_BLU_119;BLU;20242
119;0.0032666031204903376;0.034193128569649865;20242_1887_DL_512;DL;20242
120;-0.01810195197661718;-0.04666666666666666;20246_1812_ALZ_324;ALZ;20246
121;0.08426042832434177;0.0;20247_1812_ALZ_324;ALZ;20247
122;-0.00883003945151965;0.1;20250_1812_ALZ_324;ALZ;20250
123;0.0754494228509077;0.017758784425451094;20252_1812_ALZ_324;ALZ;20252
124;-0.03308077699422918;0.026426587301587298;20254_1812_ALZ_324;ALZ;20254
125;0.023085827879894168;-0.0004800667517600818;20256_1792_ALZ_349;ALZ;20256
126;-0.023825670471192346;0.009768116994539952;20258_1888_DL_1468;DL;20258
127;-0.004418175070450558;0.01779381376085528;20261_1855_BLU_469;BLU;20261
128;-0.005496544257966592;0.04751671968921206;20282_1844_BLU_193;BLU;20282
129;0.021464849309797564;0.009418987749595632;20286_1856_MGS_952;MGS;20286
